email_id,email_type,campaign_id,word_count,total_links,total_images,email_status,customer_id
EMA00084822520570,soft,16,678,21,15,0,14544
EMA00084822522990,aggressive,10,771,11,7,0,26129
EMA00084822549830,soft,14,352,9,4,2,16141
EMA00084822569490,soft,13,694,0,0,2,21973
EMA00084822583090,soft,4,841,11,0,0,24372
EMA00084822649050,aggressive,19,524,6,0,1,17006
EMA00084822656810,soft,11,470,4,0,0,21335
EMA00084822662530,soft,11,694,7,0,0,34914
EMA00084822770800,soft,20,542,21,16,0,23486
EMA00084822871270,soft,16,462,21,8,1,37907
EMA00084822930160,soft,4,922,8,4,0,14282
EMA00084822937510,aggressive,14,275,4,0,0,23077
EMA00084823142640,soft,5,416,5,0,1,10225
EMA00084823168500,aggressive,18,934,14,6,0,21490
EMA00084823226070,soft,1,694,6,0,0,19182
EMA00084823255560,soft,8,988,6,4,0,28792
EMA00084823262820,soft,12,636,4,0,0,35779
EMA00084823498380,aggressive,17,366,14,10,1,36714
EMA00084823602820,soft,18,722,16,10,0,14160
EMA00084823743740,aggressive,14,1157,11,0,0,34195
EMA00084823922420,soft,2,524,3,0,0,26587
EMA00084823938130,soft,18,524,14,8,0,39456
EMA00084823963820,soft,12,440,0,0,0,30712
EMA00084824022210,aggressive,12,578,5,4,0,34334
EMA00084824101150,aggressive,11,730,16,4,0,36564
EMA00084824105080,aggressive,9,440,4,0,0,22054
EMA00084824105300,soft,11,721,6,0,0,30853
EMA00084824259790,soft,9,631,9,2,0,13403
EMA00084824262150,aggressive,18,314,14,0,1,12895
EMA00084824305600,soft,16,1229,21,8,0,37764
EMA00084824316820,soft,13,760,11,0,2,34572
EMA00084824333920,aggressive,15,608,2,0,0,33251
EMA00084824364480,soft,1,1082,24,22,0,38167
EMA00084824367110,aggressive,13,542,14,0,0,35617
EMA00084824390780,soft,3,416,11,0,0,17337
EMA00084824585280,soft,21,1157,9,2,0,28372
EMA00084824796860,aggressive,15,733,5,0,1,33111
EMA00084824838090,soft,10,484,4,0,0,32173
EMA00084825068540,soft,11,760,6,2,0,31073
EMA00084825074910,aggressive,13,1303,0,15,0,38803
EMA00084825079610,soft,8,1060,16,3,0,15935
EMA00084825092560,soft,9,922,14,8,0,27135
EMA00084825159520,soft,7,484,14,11,0,12965
EMA00084825160000,soft,16,608,4,0,0,37783
EMA00084825205740,soft,2,922,6,0,0,30631
EMA00084825238070,soft,2,550,14,2,0,10744
EMA00084825276450,aggressive,14,275,21,9,0,18065
EMA00084825386330,soft,18,560,8,0,1,22391
EMA00084825387660,soft,15,904,14,4,0,19107
EMA00084825430150,soft,6,251,9,6,0,10318
EMA00084825446320,aggressive,18,1061,9,7,0,37602
EMA00084825540680,soft,21,760,0,9,0,33687
EMA00084825558660,aggressive,15,1189,4,0,0,30123
EMA00084825645970,aggressive,8,577,2,0,0,10124
EMA00084825654950,soft,6,524,11,0,0,17006
EMA00084826003580,aggressive,17,934,19,2,0,19130
EMA00084826033830,soft,2,1173,6,0,0,12453
EMA00084826067100,soft,3,934,11,3,2,27516
EMA00084826194130,soft,6,1157,11,3,0,13697
EMA00084826335260,soft,15,275,16,8,1,38312
EMA00084826369590,soft,7,623,9,3,0,33509
EMA00084826401360,soft,18,987,7,0,0,23946
EMA00084826468290,aggressive,2,389,11,9,1,31181
EMA00084826529350,aggressive,21,1061,2,0,1,39303
EMA00084826611380,soft,6,608,3,1,0,26521
EMA00084826616660,aggressive,15,967,4,0,0,28631
EMA00084826677210,soft,19,673,28,27,1,25831
EMA00084826716770,soft,12,757,21,2,0,28631
EMA00084826857140,soft,2,771,8,0,1,21679
EMA00084826921690,soft,8,694,8,1,0,36193
EMA00084826974500,soft,9,655,8,0,1,23918
EMA00084827495160,soft,16,282,11,0,0,36997
EMA00084827652520,soft,9,933,14,4,0,29386
EMA00084827723650,soft,21,880,16,0,0,38481
EMA00084827847150,aggressive,11,504,19,16,0,23747
EMA00084827867740,soft,15,1189,11,5,1,11440
EMA00084827935680,aggressive,14,490,4,3,0,14513
EMA00084827942530,aggressive,21,653,4,2,1,31608
EMA00084828180380,soft,9,623,11,4,0,14532
EMA00084828187440,aggressive,16,1014,4,0,0,33649
EMA00084828231340,soft,13,806,11,2,1,17926
EMA00084828246900,soft,16,282,6,4,0,10891
EMA00084828276580,aggressive,7,524,4,0,0,27067
EMA00084828442400,soft,4,1014,11,0,0,35617
EMA00084828732800,soft,20,988,11,3,0,20843
EMA00084828805620,soft,17,880,14,4,0,13905
EMA00084828824710,soft,18,795,6,0,0,33126
EMA00084828956530,soft,17,593,6,4,0,31073
EMA00084829033470,aggressive,7,840,9,7,0,24794
EMA00084829036980,soft,18,416,6,0,0,10874
EMA00084829141550,soft,13,827,14,0,0,36716
EMA00084829151690,aggressive,10,778,3,0,0,32274
EMA00084829162790,soft,4,152,11,9,1,34657
EMA00084829176500,soft,15,560,6,1,1,18084
EMA00084829236400,aggressive,12,366,4,1,0,28107
EMA00084829269140,soft,6,521,18,12,0,37507
EMA00084829275390,soft,16,132,4,0,0,32389
EMA00084829380750,soft,22,962,14,0,0,32368
EMA00084829452500,aggressive,8,988,2,0,0,32240
EMA00084829720000,soft,10,855,6,5,1,21550
EMA00084829724000,aggressive,1,67,21,16,0,14556
EMA00084829978550,soft,18,416,9,6,0,37808
EMA00084830095560,soft,12,352,11,4,0,30395
EMA00084830401910,soft,6,653,6,0,1,15376
EMA00084830483520,soft,13,577,11,6,0,11058
EMA00084830594180,soft,13,827,4,0,0,37350
EMA00084830605330,soft,1,521,31,25,0,14179
EMA00084830847010,soft,15,1140,8,5,0,27444
EMA00084830847960,soft,5,722,11,6,0,16172
EMA00084830864040,aggressive,12,649,11,0,1,26766
EMA00084831029440,aggressive,9,757,24,15,0,30006
EMA00084831174670,soft,15,233,9,0,0,10112
EMA00084831274550,soft,12,524,9,1,0,27704
EMA00084831324140,soft,4,282,9,0,0,35511
EMA00084831328070,soft,18,565,6,0,0,26194
EMA00084831353170,soft,4,673,9,2,0,18538
EMA00084831365500,soft,16,565,11,3,1,15999
EMA00084831449460,soft,21,931,11,0,0,27653
EMA00084831644170,soft,6,524,13,10,0,31896
EMA00084831915180,aggressive,15,678,6,0,0,39273
EMA00084831929660,soft,9,1122,31,13,0,22647
EMA00084831988380,aggressive,16,684,14,9,1,24638
EMA00084832002720,soft,2,254,4,0,1,12754
EMA00084832083500,soft,7,806,11,0,0,17675
EMA00084832117350,soft,10,1102,21,12,0,12420
EMA00084832137640,soft,17,339,6,0,0,18080
EMA00084832159010,aggressive,21,132,2,0,0,17483
EMA00084832305330,soft,21,542,6,0,0,20686
EMA00084832336960,soft,18,730,9,3,0,19772
EMA00084832356480,soft,14,912,21,9,1,23423
EMA00084832383740,soft,2,116,9,0,1,15347
EMA00084832436970,soft,17,504,21,12,0,35624
EMA00084832460450,aggressive,3,842,8,0,0,11904
EMA00084832520730,aggressive,10,458,16,8,1,27479
EMA00084832547340,soft,9,700,6,4,0,14162
EMA00084832616010,aggressive,21,778,6,0,0,32461
EMA00084832620270,soft,11,462,11,0,1,25310
EMA00084832706830,soft,6,771,11,0,0,14557
EMA00084832904860,soft,18,577,11,0,0,19428
EMA00084832953580,soft,22,1082,16,8,0,23289
EMA00084833005020,soft,18,275,8,0,0,33949
EMA00084833092090,aggressive,4,904,11,8,0,19105
EMA00084833102170,soft,20,939,14,13,0,31190
EMA00084833102920,soft,19,419,11,5,0,29706
EMA00084833232330,soft,18,389,21,13,0,26188
EMA00084833273960,soft,19,1038,8,0,0,23197
EMA00084833504200,aggressive,11,1310,12,10,0,36007
EMA00084833557220,soft,10,655,11,6,0,12730
EMA00084833640240,aggressive,5,1082,3,0,0,12301
EMA00084833675140,soft,1,1140,14,0,0,20762
EMA00084833743120,soft,14,827,4,0,0,33268
EMA00084833785230,soft,4,220,4,0,0,11586
EMA00084833790120,aggressive,15,440,6,2,1,24132
EMA00084833802170,aggressive,12,560,4,0,1,23461
EMA00084833865960,soft,16,1122,6,0,0,25547
EMA00084833894240,soft,22,1280,24,21,0,33424
EMA00084834211610,soft,15,636,11,2,0,11997
EMA00084834272500,soft,4,655,6,0,0,38698
EMA00084834311710,soft,6,760,6,0,0,20199
EMA00084834357400,soft,9,1173,14,0,1,29552
EMA00084834541850,aggressive,18,366,7,0,0,21081
EMA00084834568990,soft,3,578,11,10,0,29943
EMA00084834621180,aggressive,18,550,14,0,0,26152
EMA00084834642640,soft,14,560,9,0,1,27804
EMA00084834693510,aggressive,19,416,4,0,0,12575
EMA00084834702350,aggressive,21,282,6,0,0,27237
EMA00084834760430,aggressive,6,796,14,8,0,24418
EMA00084834822210,soft,10,1140,14,1,0,18983
EMA00084834922390,aggressive,8,1060,4,0,0,29671
EMA00084834928600,soft,17,1296,10,9,0,31389
EMA00084834972290,soft,8,392,11,1,0,20496
EMA00084835087600,soft,8,424,26,17,0,31248
EMA00084835097810,soft,22,713,19,17,0,28303
EMA00084835183950,soft,20,311,4,0,0,11909
EMA00084835375170,soft,11,1082,9,1,0,32672
EMA00084835380250,soft,18,812,14,2,1,28692
EMA00084835421680,soft,16,868,4,0,0,29816
EMA00084835492660,aggressive,19,902,4,0,1,18746
EMA00084835518610,soft,12,760,26,13,0,28102
EMA00084835641980,aggressive,10,152,4,0,0,14248
EMA00084835821730,aggressive,11,630,4,0,1,14283
EMA00084835840730,aggressive,3,1229,21,6,2,32616
EMA00084836008190,soft,9,796,26,0,0,19003
EMA00084836038220,soft,10,1038,21,4,2,36480
EMA00084836157030,soft,12,855,21,15,0,10499
EMA00084836194210,soft,4,855,21,4,0,17756
EMA00084836200450,soft,7,730,6,0,0,22769
EMA00084836299050,soft,19,704,5,0,0,32527
EMA00084836421280,soft,17,841,8,2,0,37670
EMA00084836568190,soft,1,842,9,5,0,31430
EMA00084836752620,soft,19,721,9,0,0,32292
EMA00084836842570,aggressive,19,593,18,11,0,11058
EMA00084836886010,soft,12,311,2,0,0,34955
EMA00084836902560,soft,2,40,6,0,0,36698
EMA00084837063450,soft,17,577,6,2,1,18402
EMA00084837070970,aggressive,12,1038,4,0,0,35582
EMA00084837523240,aggressive,15,1122,2,0,0,14883
EMA00084837746350,soft,4,282,9,5,0,34917
EMA00084837755090,soft,20,661,3,0,0,32849
EMA00084837934270,soft,5,796,6,0,0,28613
EMA00084837970290,soft,15,424,11,9,0,36516
EMA00084837986960,aggressive,16,608,11,7,0,29671
EMA00084838074550,soft,6,560,9,0,1,35267
EMA00084838133390,aggressive,11,1229,6,0,0,32560
EMA00084838187820,soft,7,796,14,9,0,38746
EMA00084838205070,soft,13,116,11,7,1,17483
EMA00084838233500,aggressive,20,704,9,6,0,32224
EMA00084838244680,soft,2,424,6,0,0,32278
EMA00084838310570,aggressive,1,795,6,0,0,38896
EMA00084838347740,soft,17,521,14,3,0,18495
EMA00084838423360,aggressive,1,593,11,3,0,26310
EMA00084838435300,soft,16,778,6,1,0,25083
EMA00084838618740,soft,6,490,4,0,2,35409
EMA00084838752390,soft,21,1229,4,3,0,23139
EMA00084838777930,aggressive,16,733,11,0,0,23656
EMA00084838816460,aggressive,22,366,5,4,0,35310
EMA00084838855590,soft,7,904,8,0,0,14492
EMA00084839015910,soft,20,966,16,11,0,19555
EMA00084839048020,aggressive,16,190,6,0,0,25336
EMA00084839413990,soft,14,827,11,0,0,13269
EMA00084839537580,soft,19,922,9,3,0,26183
EMA00084839553010,soft,20,1241,16,6,0,34333
EMA00084839593730,soft,4,770,5,0,0,34296
EMA00084839659940,aggressive,8,678,8,0,0,22542
EMA00084839720480,soft,3,760,16,10,0,33694
EMA00084839779970,soft,2,560,6,1,1,28468
EMA00084839822410,soft,19,524,6,0,2,34970
EMA00084839926800,soft,12,778,5,0,0,30931
EMA00084840026460,soft,3,649,6,0,0,28668
EMA00084840046740,soft,14,275,4,0,0,15052
EMA00084840098190,soft,10,605,11,6,0,18573
EMA00084840263430,aggressive,4,542,8,0,0,29671
EMA00084840263670,soft,6,684,16,0,0,13941
EMA00084840560250,soft,6,577,21,7,0,14754
EMA00084840967890,soft,9,778,26,18,0,20480
EMA00084841061270,soft,10,636,11,2,1,20869
EMA00084841180300,aggressive,8,873,4,0,0,37554
EMA00084841331920,aggressive,22,855,4,0,1,29016
EMA00084841398720,aggressive,19,1061,8,0,0,12590
EMA00084841420250,soft,11,194,6,0,1,16948
EMA00084841449010,soft,7,954,9,0,0,33246
EMA00084841465460,soft,21,902,9,0,1,18538
EMA00084841465840,aggressive,17,786,14,5,0,36743
EMA00084841612430,soft,12,623,4,1,0,38586
EMA00084841660620,soft,6,392,11,7,1,27579
EMA00084841706050,aggressive,19,311,9,0,0,39162
EMA00084841928680,soft,20,458,11,0,0,19499
EMA00084842016340,soft,14,722,21,10,1,23086
EMA00084842025330,aggressive,4,339,8,2,0,24696
EMA00084842072350,soft,4,934,0,2,2,33873
EMA00084842186890,aggressive,12,733,13,7,0,33911
EMA00084842192400,soft,3,721,2,0,0,23442
EMA00084842337340,aggressive,9,462,4,0,1,31174
EMA00084842457040,soft,2,311,6,2,0,35080
EMA00084842468470,soft,20,904,6,4,1,10425
EMA00084842535370,aggressive,5,484,8,0,0,16336
EMA00084842539750,soft,11,1216,21,18,0,26829
EMA00084842575770,soft,14,484,5,0,0,11571
EMA00084842603720,soft,22,962,9,0,0,17482
EMA00084842605600,aggressive,8,593,6,0,0,28363
EMA00084842650240,soft,20,116,4,0,0,23872
EMA00084842702250,soft,2,366,11,10,0,20814
EMA00084842874570,aggressive,11,904,9,0,0,19668
EMA00084842913860,aggressive,6,458,11,0,1,30066
EMA00084842963470,soft,22,760,5,0,0,32488
EMA00084842969770,soft,17,578,26,14,1,38889
EMA00084843029130,soft,8,806,6,5,0,26707
EMA00084843116400,aggressive,10,1102,2,0,1,14797
EMA00084843123430,soft,11,504,6,0,0,30097
EMA00084843426790,soft,10,1038,5,0,0,20631
EMA00084843636040,soft,17,608,11,0,0,38920
EMA00084843664190,soft,7,1082,4,3,0,38127
EMA00084843719960,soft,16,524,6,0,0,39240
EMA00084843747920,soft,7,577,8,0,2,28424
EMA00084843890780,soft,16,684,8,0,0,22705
EMA00084844163780,soft,10,1157,11,0,0,31245
EMA00084844224260,soft,21,610,8,4,0,29156
EMA00084844400960,soft,16,778,8,0,0,35410
EMA00084844453150,soft,13,827,16,12,0,33111
EMA00084844531050,aggressive,5,760,16,11,0,32616
EMA00084844726310,soft,9,1189,9,0,0,33368
EMA00084844728210,aggressive,17,610,6,2,0,26249
EMA00084844743850,soft,2,636,6,0,0,10378
EMA00084844821280,soft,2,542,8,0,0,11688
EMA00084844866070,soft,7,542,16,15,0,36672
EMA00084844914830,soft,17,40,11,3,0,34740
EMA00084845362630,aggressive,1,593,11,6,1,16156
EMA00084845420080,soft,15,593,18,0,0,16265
EMA00084845624250,aggressive,3,812,6,0,0,19424
EMA00084845655370,soft,13,314,4,0,0,10251
EMA00084845711620,soft,21,649,2,0,0,18592
EMA00084845765900,aggressive,15,275,11,3,0,32031
EMA00084845922410,soft,12,778,8,3,0,21179
EMA00084846015580,soft,14,366,11,0,0,32604
EMA00084846048220,soft,5,1038,4,0,0,33012
EMA00084846070940,soft,6,605,16,0,0,12250
EMA00084846074530,soft,3,636,31,24,0,34563
EMA00084846258100,aggressive,18,733,11,0,0,22065
EMA00084846271960,soft,20,778,4,0,0,22678
EMA00084846345860,aggressive,21,760,6,0,0,39142
EMA00084846520270,soft,21,593,26,21,0,22891
EMA00084846540330,aggressive,1,1262,6,5,0,33297
EMA00084846596500,soft,22,922,8,6,0,36681
EMA00084846626790,soft,19,605,11,0,0,11821
EMA00084846889060,soft,2,912,11,0,0,13517
EMA00084847018660,aggressive,9,880,4,0,0,10982
EMA00084847023710,soft,18,578,21,5,1,20199
EMA00084847025440,soft,8,806,8,0,0,37456
EMA00084847038630,soft,15,741,5,0,0,12407
EMA00084847043830,soft,9,1262,6,0,0,33483
EMA00084847165300,aggressive,6,842,11,2,0,33591
EMA00084847167960,soft,1,982,14,13,0,23021
EMA00084847411990,aggressive,11,751,3,0,0,14495
EMA00084847431920,soft,17,311,6,2,0,15469
EMA00084847474000,aggressive,15,519,6,0,0,24731
EMA00084847516800,soft,21,892,6,0,0,26708
EMA00084847625190,soft,20,470,8,4,0,23382
EMA00084847868500,soft,18,470,11,0,0,26415
EMA00084847934700,soft,12,704,3,0,0,38481
EMA00084847954330,aggressive,2,868,4,3,1,16656
EMA00084848217260,soft,7,962,21,2,0,28772
EMA00084848243380,soft,6,796,8,0,0,35986
EMA00084848386840,soft,7,440,7,0,0,33345
EMA00084848453620,aggressive,4,655,6,0,1,32226
EMA00084848478070,soft,14,713,21,12,0,22496
EMA00084848526950,aggressive,6,977,6,4,0,18612
EMA00084848638350,soft,3,678,11,0,1,22494
EMA00084848639780,soft,22,608,5,0,0,30072
EMA00084848687530,soft,2,902,11,0,2,24635
EMA00084848689050,soft,9,827,13,5,0,38941
EMA00084848825660,soft,5,873,16,0,0,32688
EMA00084848849500,soft,5,233,0,2,1,23316
EMA00084848883790,aggressive,21,730,21,11,0,38072
EMA00084849180400,soft,18,424,0,4,1,36900
EMA00084849215050,soft,14,253,8,0,0,22694
EMA00084849272580,aggressive,17,1173,11,0,0,21335
EMA00084849341800,soft,5,560,21,19,2,20833
EMA00084849429150,soft,10,827,11,7,1,17170
EMA00084849588260,soft,16,1014,11,0,1,27247
EMA00084849625310,soft,9,194,4,0,0,29011
EMA00084849853710,soft,8,542,9,0,0,29026
EMA00084849871060,soft,22,504,6,0,0,29579
EMA00084850033030,aggressive,17,806,8,6,1,32698
EMA00084850096160,soft,6,842,11,5,0,39836
EMA00084850138660,aggressive,19,768,11,0,0,12088
EMA00084850154890,aggressive,20,912,14,0,0,25873
EMA00084850192210,aggressive,20,842,16,3,0,16691
EMA00084850224060,soft,21,778,24,5,0,25198
EMA00084850280040,soft,16,152,11,8,1,21152
EMA00084850388400,soft,6,623,9,0,0,22496
EMA00084850391920,aggressive,14,1216,21,19,1,23381
EMA00084850459970,aggressive,3,416,6,5,2,38114
EMA00084850553620,soft,21,827,21,2,0,10333
EMA00084850736480,soft,16,840,11,3,0,11636
EMA00084850828620,soft,15,519,14,0,1,29280
EMA00084850857770,soft,6,1157,5,0,0,28969
EMA00084850947960,soft,21,713,4,1,0,23486
EMA00084851292590,soft,13,954,0,8,0,38121
EMA00084851420630,soft,17,655,6,0,0,18784
EMA00084851472530,aggressive,10,795,6,0,0,29740
EMA00084851596010,aggressive,5,868,2,0,0,35180
EMA00084851629710,soft,18,233,9,0,1,24234
EMA00084851718480,soft,12,700,21,19,0,18416
EMA00084851784020,soft,1,678,7,0,0,26991
EMA00084852081330,soft,22,504,5,3,0,28049
EMA00084852236650,soft,4,694,16,14,0,39901
EMA00084852342910,soft,20,1173,11,6,0,27857
EMA00084852485420,aggressive,16,116,6,0,1,11185
EMA00084852499300,soft,9,827,14,4,0,23918
EMA00084852542140,soft,7,760,9,0,0,31300
EMA00084852579890,aggressive,10,636,4,0,0,29336
EMA00084852582960,soft,4,1157,14,0,0,35289
EMA00084852727160,soft,3,416,9,3,1,31140
EMA00084852728570,soft,18,1241,11,0,0,39548
EMA00084852775250,soft,7,946,2,0,0,29417
EMA00084852815510,soft,19,1014,16,7,0,36333
EMA00084852842530,soft,16,700,0,15,0,22767
EMA00084852898550,soft,9,684,6,4,0,25234
EMA00084852903870,aggressive,9,771,9,5,0,37262
EMA00084853286900,soft,19,631,11,0,1,26110
EMA00084853372100,aggressive,4,636,6,0,0,29800
EMA00084853433000,soft,9,145,6,0,1,36533
EMA00084853445250,soft,19,962,6,0,0,11895
EMA00084853511950,soft,6,902,5,0,0,12407
EMA00084853702080,aggressive,3,521,4,0,0,22240
EMA00084853897720,aggressive,13,490,4,0,0,13839
EMA00084853948350,soft,6,524,13,6,1,15661
EMA00084854033010,soft,16,760,5,3,1,13739
EMA00084854149540,soft,6,636,6,1,0,38114
EMA00084854229370,soft,7,560,9,0,0,29084
EMA00084854738390,soft,12,1102,11,1,0,17716
EMA00084854814480,soft,8,1061,18,2,1,13462
EMA00084854836190,soft,4,744,6,3,1,22738
EMA00084854945170,soft,17,524,8,4,1,16141
EMA00084854951920,soft,6,630,6,0,0,39015
EMA00084854970970,aggressive,17,608,6,0,0,37624
EMA00084854977630,soft,13,490,21,14,0,33497
EMA00084855021630,aggressive,7,1122,11,0,0,17939
EMA00084855122250,soft,22,1216,11,8,0,23307
EMA00084855173720,aggressive,13,855,6,0,0,14115
EMA00084855179500,soft,20,194,1,0,2,30570
EMA00084855290760,soft,17,988,11,0,0,31289
EMA00084855338730,soft,10,636,11,6,0,17340
EMA00084855366220,aggressive,15,504,6,3,0,16343
EMA00084855393710,soft,6,730,6,0,0,34385
EMA00084855459240,soft,2,490,11,9,1,26152
EMA00084855509020,soft,18,458,9,0,0,28406
EMA00084855564280,soft,5,578,18,10,2,25038
EMA00084855566630,soft,7,440,6,1,1,12950
EMA00084855589090,soft,19,577,21,4,0,39128
EMA00084855602290,soft,8,733,6,0,1,25279
EMA00084855662110,aggressive,21,416,9,0,0,35399
EMA00084855761490,soft,3,282,6,4,0,37584
EMA00084855804480,soft,12,470,11,0,0,27653
EMA00084855896980,aggressive,7,339,9,1,0,35244
EMA00084855901890,soft,17,550,9,0,0,32870
EMA00084855927120,aggressive,10,1262,6,0,1,30411
EMA00084855941980,soft,18,524,6,4,1,24450
EMA00084856075020,soft,19,593,11,2,1,31394
EMA00084856155060,soft,18,282,16,6,0,18658
EMA00084856185550,soft,19,593,6,0,0,28757
EMA00084856220350,soft,5,653,21,15,0,37526
EMA00084856274370,soft,5,605,8,2,0,38572
EMA00084856317060,soft,18,812,12,6,0,20268
EMA00084856342390,soft,19,760,8,4,0,33749
EMA00084856451300,soft,14,490,11,2,0,35273
EMA00084856545600,soft,3,605,21,14,1,27745
EMA00084856715210,soft,3,67,8,7,1,38319
EMA00084856720360,soft,1,630,0,19,0,10782
EMA00084856796310,soft,16,678,5,0,2,31041
EMA00084857375930,soft,14,912,5,1,0,15552
EMA00084857393670,soft,16,904,4,0,0,14324
EMA00084857496080,aggressive,2,519,9,4,1,23022
EMA00084857556150,aggressive,2,605,11,0,0,37602
EMA00084857648490,soft,16,1060,19,14,0,13207
EMA00084857725080,soft,18,389,6,0,0,23866
EMA00084857794950,soft,2,873,4,0,0,16698
EMA00084857895760,soft,2,593,21,5,0,10115
EMA00084857924520,soft,13,662,4,0,0,13045
EMA00084857973890,soft,16,902,9,5,0,30483
EMA00084857999420,soft,21,730,8,6,0,21060
EMA00084858002670,soft,16,623,24,10,0,17916
EMA00084858067520,aggressive,17,722,4,0,0,25892
EMA00084858092430,soft,21,962,6,3,0,12923
EMA00084858114730,aggressive,1,840,9,0,0,36688
EMA00084858200020,soft,8,542,9,5,0,13084
EMA00084858212010,soft,1,282,8,0,2,18784
EMA00084858216580,aggressive,15,751,6,0,0,21493
EMA00084858230120,soft,9,902,26,25,0,23716
EMA00084858256140,soft,16,194,6,0,0,13600
EMA00084858546620,soft,17,806,0,9,0,19748
EMA00084858575500,soft,11,470,6,0,0,37022
EMA00084858583010,soft,1,841,4,0,0,22391
EMA00084858621890,aggressive,18,577,9,2,0,11421
EMA00084858653290,soft,4,490,28,14,0,18320
EMA00084858653460,soft,8,962,9,5,0,22137
EMA00084858703380,aggressive,18,631,2,0,0,39901
EMA00084858790830,aggressive,19,931,11,0,0,12134
EMA00084858910350,aggressive,10,722,5,4,0,18666
EMA00084859119980,aggressive,9,542,14,13,0,34379
EMA00084859131180,aggressive,7,233,21,18,1,13718
EMA00084859142130,soft,3,520,16,12,0,33285
EMA00084859361190,aggressive,2,771,11,0,0,30376
EMA00084859370140,soft,22,741,21,4,0,39450
EMA00084859399960,soft,1,733,6,0,0,32982
EMA00084859403600,soft,4,610,14,8,0,14160
EMA00084859430030,soft,2,684,7,0,0,32659
EMA00084859503470,soft,3,757,11,0,0,23577
EMA00084859530590,aggressive,2,962,4,0,0,38258
EMA00084859564730,aggressive,16,233,6,0,1,38419
EMA00084859756890,soft,9,842,8,2,0,12896
EMA00084859827990,soft,15,187,4,0,1,34002
EMA00084859833840,soft,18,275,14,0,1,18675
EMA00084859910150,aggressive,1,504,4,1,0,31938
EMA00084860035920,aggressive,1,673,9,3,0,13174
EMA00084860089470,soft,19,518,11,0,0,27518
EMA00084860100290,aggressive,2,721,4,2,0,28303
EMA00084860117480,soft,2,855,6,0,0,33859
EMA00084860154290,aggressive,4,542,31,20,0,31592
EMA00084860170230,aggressive,1,631,6,0,0,30205
EMA00084860175200,soft,4,282,11,2,0,11002
